time,uname,comment,star,title,support,sentiment_score
"
                    2005-11-09 04:58:09
                ",影志,“妈，同性恋的人能够在各方面合得来凑合在一起生活，非常不容易。所以我跟赛门都很珍惜对方。” 李安总能在边缘和传统之间找到恰到好处的平衡点，然后双双将我们击溃。,5,力荐,5718,0.9989144653217851
"
                    2012-11-23 22:07:48
                ",ryanking1219,这片在20年前是多么得前卫出格阿！！,4,推荐,3961,0.08334383875149043
"
                    2015-11-01 20:28:53
                ",不良生,少年时看过后存进硬盘，想着哪天出柜时放给母亲看。后来母亲走了，我没能给她一场喜宴，也没能给她看过这部电影。这一生再也没机会了。今晚囫囵吞枣又看了一遍，然后删除，从此没有福分将它留在硬盘里。,4,推荐,2208,0.99999393125737
"
                    2011-09-09 12:51:53
                ",米粒,李安那句酱油台词太霸道了，大家都没捅破的窗户纸就这样被他。。。可能是编剧有外国人的缘故，台词有点心灵鸡汤啊，不过一切都很完美，喜欢归亚蕾的表演，赵文瑄也确实巨小受哈哈哈。爸爸才是终极boss，不要小看爸爸！懂外语就是王道啊~~~感人的好片,5,力荐,3058,0.9999999989666895
"
                    2011-10-21 16:38:23
                ",放开那个浪味仙,李安总是善于在西方的文化背景下表现中国文化的细枝末节。被放大致喜剧形式所表现的那场中国婚宴，反讽了中国文化中对于性的压抑…而中国最传统的家庭、家族理念，也在这一场假结婚的风波中进一步深化。隐忍的情感，家庭中的冲突，最终在爱与理解中得到化解。接受了一切向前走，这终是一场喜宴。,5,力荐,2515,1.0
"
                    2011-06-09 20:31:58
                ",劳永逸,父亲在片尾过安检的时候最终还是举起了双手。,5,力荐,3185,0.9400397032042783
"
                    2012-11-24 01:06:28
                ",小V,看到房间号1069我的玻璃心碎了一地...,5,力荐,2680,0.5275865532213317
"
                    2016-06-10 00:07:21
                ",黄青蕉,李安自己在里面演路人甲划重点敲可爱！“让你们见识一下中国人五千年的性压抑”哈哈哈哈哈哈,5,力荐,2042,0.9999940747373562
"
                    2009-12-23 17:06:22
                ",小M,爸爸肯定也是gay的嘛，多明显啊~Simon是多么理想化的同性伴侣啊！金素梅太像叶童了~我喜欢李安这个系列的电影，很回味~还有赵文瑄实在是太帅了！噢，薛绍~,4,推荐,2099,0.9999995776791377
"
                    2012-11-16 11:34:43
                ",A。,昨晚看李安的采访，他说「在变化得太快的社会中，孝道该何去何从。人好像只能去接受和追赶这些变化，其实是很无奈与惆怅的。」家庭三部曲终于看完，这部编剧太妙，如果说「饮食男女」是在调和传统伦理与烟火世俗，那么这部则在调和中西、以及传统与现代的文化。PS：李安那惊鸿一瞥的客串。,5,力荐,1231,0.9999999981331131
