time,uname,comment,star,title,support,sentiment_score
"
                    2017-11-14 21:16:46
                ",桃桃林林,这部竟然拍得非常温柔，有点落寞和伤感，看完会被人的善良所打动。虽然确实有些天真，但还是好爱这样的电影，会让你很享受这个故事。当然，导演之前擅长的喜剧部分仍然很到位。几个演员都非常出色，女主和两个男配，写得好，演得更好。挺奥斯卡的片，应该能有斩获吧。,5,力荐,7093,0.9999999999971958
"
                    2017-09-07 04:57:54
                ",烤芬,麦克唐纳真的太会写对白了，女主每次怼人都怼得很精彩（怼完神父全场掌声雷动hhh），而她怼得越畅快，就越有“一人对抗全世界“的孤胆气概；越坚强就越寂寞、越寻找就越绝望，这是属于小人物的日常英雄/反英雄瞬间，是麦又一次用十分擅长的荒谬口吻讲述了一个沉重的、很人性的故事。,4,推荐,1633,1.0
"
                    2018-01-03 12:30:50
                ",哪吒男,本届奥斯卡主题——美国妈妈牛逼死了。《伯德小姐》《我花样女王》《大病》《三块广告牌》拜托把这几个妈妈凑在一起吧，光聊天吵架就行，比超级英雄联盟好看一万倍。,4,推荐,11205,0.9999690831230729
"
                    2017-09-04 19:26:55
                ",克雷蒙,胖牙医十分可疑,4,推荐,6435,0.17340801291658414
"
                    2018-01-03 13:00:44
                ",亵渎电影,一直觉得马丁·麦克唐纳是继昆汀·塔伦蒂诺之后最有才华的编剧，他的剧本每次都是超高的难度，既有一流的编剧技巧又有严肃的文学性。他总是以黑色和荒诞的东西先爽到你，最后再慢慢的用正能量感动你，让你在残酷的生活里看到一丝人性的暖色。这次的人物塑造很厉害，最佳群像表演也是这个剧本的功劳。,5,力荐,5876,0.9999999999999905
"
                    2018-01-21 11:19:35
                ",大島,我的情绪和观点在这100分钟里面不停地翻转和颠覆,5,力荐,5366,0.9868156790196203
"
                    2018-01-09 15:40:39
                ",张天翼,三块火一样烧红的广告牌，三个人，三封信。角色的面目都是逐渐清晰起来的，就像警局里前一秒两人还针锋相对，局长意外吐血，米尔德脱口而出一句“baby”。全片就是充满那样意外又令人心软的转折。,4,推荐,4942,0.9241512410678928
"
                    2017-11-30 15:58:02
                ",同志亦凡人中文站,今年两大最政治不正确电影之一（另一部是《凭空而来》）。愤怒是活下去的动力，怼天怼地才能内心平静，麦克唐纳用冲天戾气和负能量熬出一碗悲喜交加的心灵鸡汤。科恩嫂的表演太炸裂了，枯瘦的身躯下隐藏着滚烫的力量，全片仅有的一次笑容锁定奥提...,5,力荐,3830,0.9999953090004682
"
                    2018-01-09 17:22:59
                ",谢飞导演,老套的寻凶复仇故事讲述得如此生动，编剧值一颗星；情节似层层剥笋，露出的是七八个清晰、独特、复杂的人物，两个星给予出色的女主演及男配角；将视觉场面、音乐服化等手段与叙事有节奏的、完整地掌控融合起来，应是导演获得的一颗星；结尾高明的情节逆转和开放式，为这部电影赢得了最后一颗星。满分！,3,还行,3381,0.9999999999940175
"
                    2017-10-22 06:07:42
                ",陀螺凡达可,这题材太适合奥斯卡最佳影片了，完全贴合美国社会热点。人物和结尾写得不错，洛克威尔是目前为止我心目中的年度最佳男配。Burwell的配乐动人。但是麦克唐纳再次证明他是一个精于算计的戏剧编剧而不是一个优秀的电影导演。以及大家称赞群像表演时请把艾比·考尼什排除在外谢谢。,5,力荐,1004,0.9999999951911491
"
                    2018-01-03 22:41:28
                ",影志,一晚上居然写了三封信！厉害了Woody叔。环环相扣，宿命轮回，错与对的双刃剑，比《杀手没有假期》更以小见大，提前预定今年奥斯卡最佳影片。女主、双男配演技巅峰，群戏也个个出色，剧本无可挑剔，开放式结局令人唏嘘…“-你确定我们还要这么做吗？-我不确定。-我们可以路上慢慢决定”,5,力荐,2647,0.9999999729243615
