time,uname,comment,star,title,support,sentiment_score
"
                    2021-10-17 07:21:01
                ",在少女们身旁,"一惊一乍得让我想到教堂静静。
男的究竟哪来的勇气以为木棍插到女的下面会舒服的 ？ 我一边思考这个一边走进女厕所 听见隔壁的女生说：这无疑是男的想象的女人之间如何have sex 
有时候恶趣味并不恶在趣味而在出于自大的愚蠢（vice versa） 
This greedy, sadism yet messy storytelling only made my mind more unfuckable",3,还行,1187,0.999315398648463
"
                    2021-11-09 00:03:22
                ",哪吒男,你要神迹，我给你神迹；你要爱情，我给你爱情；你要我，不好意思，我只属于我自己。,4,推荐,1349,0.2899225385951857
"
                    2021-11-23 23:44:58
                ",lost star,你也搞不清楚，她坚定远去的背影究竟是奔赴理想信念，还是为了混口饭吃,3,还行,846,0.9610340558183474
"
                    2021-11-20 19:43:03
                ",匡轶歌,当女童Benedetta以圣母之名吓退路匪的一刻，她初尝权力二字的甜头，也见识了其威力，从此被开了童蒙。当圣母像倒在她身上，而她毫发无损的一刻，她对自己是天选之人的坚信更得到了巩固。上帝不止派来耶稣，还派来疯子。进入修道院、教会，这个靠谎言搭建和日常养护的权力系统，她天资聪颖，迅速悟透了游戏要领，善用谎言，在这套系统里玩得上下通吃、如鱼得水，到了人戏不分的境界。耶稣，是这个系统里的权力符号，是图腾。以处女之身产子的圣母，是代行耶稣意志的经纪人，是权力分舵，同时也化为“一柄阳具”，替耶稣把修女Benedetta操得欲仙欲死，而修女Benedetta又把世人操得欲仙欲死。宗教对Benedetta来说哪里是枷锁啊，简直是一辆驾驶权力任意驰骋的拉风超跑，是苦难人间的游乐园。,4,推荐,1253,1.0
"
                    2021-07-18 19:54:31
                ",matchappuccino,不知道是不是我，总之virginie efira的表演不是很有说服力,3,还行,231,0.3818513111053874
"
                    2021-08-30 03:30:29
                ",何阿嵐,由雀屎造就的「神蹟」開始，已無法嚴肅態度看待戲中神聖事物，聖母像變假狗，戰神耶穌和你談情說愛，可笑得如港產片一樣的神蹟展示方法（還有不理細節都要被迫接受的速度感），這無關信仰也不具寓意與批判性，而是滑向了可笑與道德暫停的境地，看Verhoeven 有如看Stand-up的快感，意想不到的段子接種而來，無法深究故事意識，各種與觀眾之間暗合形成而來對俗套的期望，也借此將意義一直消解的過程，有時候他成功的讓事物曖昧起他，但也教人煩躁，上一場定下來的規則到下一場完全消失，電影粗糙得無法細嚼人物心理變化，Virginie Efira 無法發揮係Justine Triet 電影中的真假能力，電影亦導向了平庸的奇情與真正的陳腔濫調方向。一直認為他的誇張與癲狂，令他成為最具港產片氣色的歐洲導演，問題也在當遠離荷里活那濫觴的創作環境後，還可以發揮幾多。,3,还行,75,0.6494190475972151
"
                    2021-11-12 08:59:52
                ",易晟,范霍文真的很敢，如果说圣像作性具还是在消解和猎奇，那么扯掉耶稣腰间布，露出非男非女的私处，绝对挑战基督教文化的伦理底线。很满意他没有把这个题材处理成一个什么用情欲反抗宗教权威/男权的俗套叙事。其实很对啊，情欲和权欲一样，就只是为了满足自己，不承担那么多旁的使命。为什么贝内黛塔最接近上帝？因为她最了解宗教的本质就是谎言，哪有什么上帝让你做的，都是你自己想做的。而老院长死到临头才终于承认这一点。所以其实贝内黛塔是最虔诚的信徒，这世界就这么荒谬。本质是谎言的，又何止宗教？,4,推荐,1137,0.9999999999999993
"
                    2021-07-10 07:50:39
                ",陀螺凡达可,背景设定注定了叙事大多数时候是由角色的面孔所驱动，愤怒的、恐惧的、“神性”的、情欲的；唯有当宗教枷锁褪去，身体动作才会占据主导，把角色、氛围和叙事推向一个个情节高潮。127分钟的每一秒都是范霍文的“全盘托出”，情色、暴力血腥、悬疑惊悚以及讽刺幽默，范霍文如同女主，不断大胆冒犯、挑衅和反抗的同时又用不着痕迹的“技巧/自导自演”和“奇观/神迹”让观众/信众陷入自我怀疑从而绝对服从，因此整部片也可以看作是关于“虚构”的创作和电影本身。,5,力荐,392,1.0
"
                    2021-07-10 01:23:43
                ",耐观影-Xavier,# 74 Cannes# 有亮点，对宗教的各种直接讽刺能博得现场一次次影评人的掌声，但是不足也很明显，里面每个支线人物的态度转变都太生硬，没有经过思考和过度，会让观众产生不知所措的感觉,3,还行,66,0.9971494335678608
"
                    2021-07-12 19:16:10
                ",鸡头井。,疯狂的荷兰导演保罗·范霍文用两个小时的篇幅描绘了这样一个罕见的女性形象——修女贝黛塔。她是狂热的信徒，高超的操控家，是宗教史上唯一一个有明确记载的女同性恋。更重要的是，她是权力的拥有者！,4,推荐,1017,0.9999999729139296
