time,uname,comment,star,title,support,sentiment_score
"
                    2023-01-02 17:40:55
                ",二狗,谁是亚洲电影洼地不用多说了吧,5,力荐,1178,0.8752527760072429
"
                    2022-08-07 16:08:40
                ",同志亦凡人中文站,她想工作，他想当零，TA想变性——三个对父权说不的角色共同撑起今年的酷儿棕榈奖得主。新人导演舍不得剪辑导致故事拖长，但视听语言非常成熟，脏乱市井被调得色彩斑斓，一看就是有行业资金支持的用心制作。这才是最让我无语的——连巴基斯坦都能拉到融资拍自己的酷儿电影，我们却只能靠电影人为爱发电、拍粗制滥造的耽丑…,4,推荐,1826,0.9999997067813517
"
                    2022-12-03 23:17:54
                ",红喑,今年这两部真够逗的，圣蛛是表面女主讲男性，乐土是表面男主讲女性。不过乐土的剧作就更聪明一点，男主的同性恋身份成为了“中间者”，一方面与女性分担来自父权的压迫，另一方面他也是压迫女性的一分子。他答应让蒙塔兹工作，没有做到；答应给蒙塔兹空调，也没有做到。他否认比巴的女性身份。女性一直不被看见、不被承认，但她们却活得强大且无畏，与之相对，男人是如此懦弱畏缩。邻居妈妈敢说“我不在意别人的看法”，男主他爸却连一句正面回应都做不到。蒙塔兹更决绝，男人夺走她的工作，她就夺走男人的儿子，以牺牲的方式去实现绝境的反抗。比巴则更主动，没人能让她低头，没人能夺走她的身份。当飞舞的萤光落在比巴脸上化成绿蝶，当蒙塔兹穿着红裙奔跑时，她们是美丽，是自由，是女性。,4,推荐,1527,0.9999999999994043
"
                    2022-09-13 11:42:50
                ",饮歌,电影的完成度极好，而且富有非凡的意义。这部电影是对父权抗议、是对宗教的挑战、是对世俗的呐喊、是对偏见的反抗…你无法想象一个在人们张口闭口都要感谢阿拉真主的穆斯林国度，有人会用特殊群体的爱情和欲望，去交织出一段如此惨烈又美好的光影。电影里有几次画面的质感，真的让我想到了王家卫。巴基斯坦都可以有这样的电影了，不知道有生之年能不能看到我自己出生的国家也出品一部这样的电影！,5,力荐,724,0.9999999999999996
"
                    2022-11-29 23:36:43
                ",momo,以往看的伊斯兰国家电影，都是类似黑板，坎大哈这种高糊，制作粗糙的电影。但是乐土这部电影镜头语言，色彩运用都非常成熟。某些镜头里可以看到王家卫的影子，但是又有油画般的恢弘感。剧情上整个电影每个女性角色，和想要成为女性的男人，都受到了来自父权社会的压制。生了3.4胎仍然是女孩的大嫂，想要重组家庭却不被儿子接纳的婆婆，想要彻底完成角色认同的舞女，想要自力更生拥有自由的妻子，那些在车站里只露出眼睛的无数女人。这是巴基斯坦的乐土，那我们的乐土，有更快乐吗。再次惊讶于巴基斯坦都可以拍出题材大胆，画面精美，立意深远的，获得戛纳的电影，我们电影路在何方。,5,力荐,556,1.0
"
                    2022-05-24 16:24:09
                ",Low on space.,粗陋的、细腻的、妖冶的、温柔的、卑微的、坦诚的。红绿色光影交织的那一幕真美，两人的心跳似乎都要漏掉一拍。,5,力荐,296,0.9997042108771623
"
                    2022-12-03 12:20:25
                ",桃桃林林,巴基斯坦电影都可以探讨这些话题了，真厉害。三个主角各有各的烦恼和诉求。也就各自对应着他们的话题。很厉害,4,推荐,725,0.9961973777841008
"
                    2022-12-07 14:48:52
                ",周宇勋,在「父权」与「道德」的双重淫威下，三个「不信命」之人的结局，势必愈加难看。她本可以成为优秀的化妆师，但终究屈于暴力、惨淡收场、归于「乐土」，他喜欢男人，却言之薄薄、瘾于尘世、独享痛苦；他（她）该是个女性，亦难冲破桎梏、艰辛生存、深埋自我。导演虽是处女作，但对于细节的处理与人物性格解读精准到位，加之主演们饱满的演绎，恰到好处的人物比重处理与角色分割，堪称佳作。戛纳影展酷儿金棕榈，代表巴基斯坦逐奥，祝好运！！！,3,还行,209,1.0
"
                    2022-12-09 18:34:12
                ",邓安庆,质感真好，如同是看了一部巴基斯坦版的杨德昌电影。我尤其喜欢家庭内部每一个人涌动的心事，他们在这种压抑的文化中想要透气的欲望。可残酷之处在于一个人想要逃离，会把另一个人拖向深渊，其结果是一并沉了下去。片中最让人心碎的一幕是女人拿着毒药在卫生间自杀，她的丈夫都进来了，却丝毫没有察觉。这样的悲哀太深沉了。,5,力荐,284,0.9999999996388613
"
                    2022-12-30 13:59:25
                ",西楼尘,裹尸袋上的绳扣系死了她的一生，游乐园的头套隐藏了他的爱欲。不被看见的妻子，蹦起来去够自由。不敢宰羊的丈夫，跳起来拥抱真爱。人形立牌摆在房顶挑战世俗，父权却从不会失禁。坐到女性专属的地铁车厢，缺氧世界哪里还有乐土。你还是看不见我吗？像城市的萤火虫，如初见时的承诺，沉进大海难觅踪迹。,4,推荐,613,0.9999961100628261
