time,uname,comment,star,title,support,sentiment_score
"
                    2015-06-09 10:25:12
                ",金刚大笑,效果没治了！为什么凭借如此原始的布景、道具就能打造出这样“真”的梦幻气息，而力求逼真的电脑特技却往往给我们一种“假”的感觉？这是电影人应该好好思考的问题。,5,力荐,419,0.9999999245002692
"
                    2008-08-20 17:33:19
                ",paracelsus,"大师毕竟是大师。
看了这片我才明白，所谓的怪谈其精髓不在于恐怖也不在故事。怪谈故事并非以戏剧性见长的。《东海道》换个牛编或许可以提升其剧情张力与流畅性，但与小林版相比仍会落于下乘。因为怪谈的精髓在于那种幽玄的意境，那种亦虚亦实，止于心却不可道出的微妙境界。小林完全摒弃了各种花哨的",4,推荐,432,1.0
"
                    2007-12-30 01:05:49
                ",mongolialong,中国的《聊斋志异》也可以采取这样拍的，可惜。,5,力荐,441,0.890185012014047
"
                    2010-09-19 08:24:55
                ",豆友1485565,太美了！！太美了！！太美了！！！在电影院看是正确选择！能在加拿大的电影院里看到田中邦衛简直太少有了！！！！,4,推荐,230,0.047173398232742025
"
                    2017-06-07 18:56:45
                ",司马缸,1、陈世美在哪个国家都别当，没有好下场。2、对于女人来说，她让你保守的秘密一定连她本人也不能告诉。3、说唱艺术家的技艺能够让鬼着迷，人就更不用说了，神乎其技，赚钱容易。4、这年头当作家不容易，写自己的事情就是割肉，可总共没多少斤两；而编别人的事情又无法收尾。做啥也不能爬格子。,4,推荐,141,0.9999993246609638
"
                    2009-03-27 22:30:54
                ",赱馬觀♣,故事一、观众刚看，对题材类型还不了解，“她是鬼”可被置于结尾制造惊奇反转；二、观众已从前个故事的体验中产生了闹鬼预期，便不再纠缠有无的问题，转而关注鬼是否杀他；三、有鬼、杀他都已破题，接下来重点放在施救；最后，围绕闹鬼的所有常规套路都被讲完，仍可出其不意跨越时空鬼嵌套……四个故事貌似独立并列互不关联但与观众心理密切相关的情绪动向仍然存在着围绕着主题的一种内在的叙事递进以及篇幅管控差异，因此而不能随便改变其叙述次序，比如无耳芳一由于引入平源合战之典历史画面重现而高潮跌宕跨度最长。可它必须发生在第三幕！……PS每次看到第三故事都会不由自主地想起比利·怀尔德。要知道在豆瓣早期那些年这位大导的中文译名一直被称作：比利·怀德。四舍五入，出尔反尔！所以到底是谁把“尔”给贴上去的？,4,推荐,72,1.0
"
                    2010-10-12 18:59:49
                ",艾小柯,布景精彩绝伦，对日本传统艺术的展示精益求精，故事本身反倒都是次要的辅料了。,4,推荐,113,0.9999790319773854
"
                    2011-10-08 22:09:01
                ",欢乐分裂,幽玄寂静，肃杀凄艳，诡谲离奇，布景音乐均超一流。,5,力荐,288,0.9994108172545233
"
                    2012-05-03 20:52:17
                ",沉歌,我心目中最地道的日式怪谈就该是这样的味道，超现实主义叙述，浮世绘一般的背景，和音琵琶乐，对民俗文化的吸收借鉴到达极致——四个怪谈，刚好够我喝上一壶。,5,力荐,211,0.974003106362265
"
                    2012-11-20 21:47:33
                ",朱日妮,同学嘲笑这部电影，老师说 这是1960的电影，请你们想想这个背景。所以就和看“流浪者之歌”探讨的问题一样，评判电影必须联系相关背景,3,还行,167,0.9999997170313032
"
                    2012-08-29 23:28:49
                ",juni,1964年就拍出这样的片子！！！！！！！！1964年就有超大studio 全布景 打雷刮风暴雪落日河上大战都能造 而且那神样的化妆术真的有吓到我！不比本杰明巴顿奇事的逊色 另外《雪女》的打光让我瞬间想起《我是爱》,5,力荐,107,0.9998568011170262
"
                    2011-02-06 22:31:34
                ",刘小黛,惊艳！比黑泽明的《梦》什么的赞多了。最喜欢第一个故事，苍颜白发面目狰狞地对视着眼前的尸骨之躯，背脊发凉。,4,推荐,64,0.9994942415969514
"
                    2006-01-18 20:02:48
                ",Connie,最浓郁地道的日本，最风格化的小林正树,5,力荐,120,0.9998222286200323
"
                    2013-02-06 21:20:38
                ",汪金卫,半个世纪前，小林正树将四个日式恐怖怪谈传奇故事搬上银幕。不搞一惊一乍的花招和突然出现的鬼怪来吓人，却在意境氛围上让人回味无穷。朴实细腻的布景和摄影超赞。很少却恰到好处的音乐音效也很棒。无耳芳一的故事肯定影响了金基德《春夏秋冬》。对黑泽明的《梦》和北野武的《玩偶》也有影响吧！非常棒,5,力荐,66,0.9999999999999998
"
                    2016-05-11 20:42:35
                ",福田一姐小渡边,和一般的恐怖片不同，没有什么恐怖的地方，更像是话剧，不论是搭建的舞台还是表演形式都像话剧的风格。每个故事其实一开始就预料到灾难，但导演就是能让你焦急万分的等待结局。因为妖魔鬼怪也有七情六欲，也会犹豫不决，从而影响最终结局。这就是妖有了人性。,4,推荐,75,0.9999999999999787
"
                    2012-11-03 23:35:02
                ",醉舟,武满彻的配乐，惊为天人，几个音符的跳跃，炸裂，气氛顿时呼之欲出，直夺人心。小林正树的镜头简练，构图精准（往往有一种古典美），镜头的运动与旋转恰到好处，动慢的切换以及诡谲离奇的美工布景；还有仲代达矢，三国连太郎，志村乔精湛的表演；这部电影真是不可复制，阵容强大无比，真是难得的佳作。,5,力荐,52,0.9999999999999902
"
                    2017-06-10 14:25:53
                ",康报虹,"①小林正树浮世绘般的超现实主义布景与武满彻极其风格化的配乐相辅相成。
②电影虽然运用了许多西方的表现手法，但所表现出来的气韵和意蕴都是极其地道的日本传统文化。
③讲故事的方式比故事本身更具魅力：营造出的那种似幻似真、亦虚亦实的气氛，无需更多的戏剧化，就能将“怪谈”的魅力推至极致。",4,推荐,52,0.9999999999999765
"
                    2017-10-15 08:18:16
                ",浪里白跳,我没看过任何一部六十年代的电影中的影像的艺术表达能够达到这样的高度，其内容的的潜力虽未完全挖掘，但这部电影在形式上确实是达到了登峰造极的高度。,5,力荐,35,0.9999884744303941
"
                    2014-09-22 14:18:07
                ",冰红深蓝,"小林正树导演作品，获戛纳特别奖和奥斯卡提名。四个故事各有韵味，把日本特有的文化氛围体现的淋漓尽致。""雪女""中的唯美和凄婉、""黑发""中的东瀛传统女性图像、""无耳芳一""中的能乐,绘卷画,人体书法、""茶碗中""里的戏谑叙事，汇集成这部时长3小时的怪诞之作。缺点是较为冗长，但也颇有清静之美。(8.5/10)",4,推荐,32,0.9999999999999989
