time,uname,comment,star,title,support,sentiment_score
"
                    2008-01-17 07:36:57
                ",mon babe,请上帝保佑那个真正爱你的人吧，你把他的心都揉碎了。,5,力荐,12208,0.8968140411247251
"
                    2006-01-03 17:44:58
                ",寂地,"一定要看啊,我喜欢斯加丽那种几乎有点蛮横的可爱感觉.甚至可以为了达到目的不责手段,要么爱她,要么讨厌她.她在贫瘠的大地上拿着一根萝卜说(这个,好象很搞笑)""我对上帝发誓,我再也不要挨饿!""我爱上她了!",5,力荐,5171,0.24502893812356563
"
                    2005-08-24 07:21:29
                ",影志,Tomorrow is another day. 又一句该死的经典台词。,5,力荐,4422,0.8330889652138654
"
                    2008-10-06 09:38:02
                ",沈书君,也许每个女孩子心中都有一个艾希礼，只有经过时光才发现真爱原来是班瑞德。,4,推荐,8587,0.9996614424398087
"
                    2006-11-28 17:15:22
                ",funny_vee,那么早期的电影居然到现在也看不出瑕疵，太崇拜那个导演了。,5,力荐,3967,0.7167424261985835
"
                    2012-10-27 00:20:28
                ",小霸王,看完斯嘉丽那么瘦小的身躯，却承受着那么大的压力，都能顶的住。真的感觉不到什么叫困难了，第二天去考试奇迹般的过了。。,5,力荐,2671,0.9573224696612646
"
                    2016-12-02 20:01:37
                ",清歌墨苒,郝思佳不算是个“好女人”，但她身上有着或许很多男人都没有的韧性，仿佛什么都无法打倒她，她永远能找到支点，重新站起来，正如她一直记在心里的“tomorrow is another day”。,5,力荐,2174,0.9998487501468128
"
                    2010-04-02 00:14:18
                ",小爱,Clark Gable你真是每一个女人都会梦想得到的男人,5,力荐,2642,0.9395869947586883
"
                    2018-05-13 15:44:44
                ",同志亦凡人中文站,乱世只是背景，更多是跌宕起伏的女性画卷。费雯丽塑造了大银幕上绝无仅有的佳人形象：斯嘉丽任性而深情、虚荣而善良、软弱而坚强，爱得情天恨海而又愚蠢天真......在电影院如痴如醉的坐了4个小时~~~,5,力荐,1046,0.9999999996455111
"
                    2016-12-02 13:00:07
                ",雨果,"斯佳丽很有个性的一个女人，瑞特巴特勒船长也让人难忘，费雯丽身上体现了那个时代女性独立自强的性格。

瑞特巴特勒船长太有魅力，笑着说“那是你的事情，亲爱的”。对于斯嘉丽，巴特勒船长真的是尽力了，斯嘉丽醒悟得太晚了，“tomorrow is another day”是最真实的谎言。",5,力荐,1091,0.9999999997335904
"
                    2006-06-16 03:16:04
                ",艾小柯,永远的经典，永不被打倒的勇气。,5,力荐,1654,0.9796059224063197
"
                    2008-11-13 15:07:59
                ",赫克托尔,整整4、5个小时啊，看到我中途昏死了过去。郝思嘉最后的那句“tomorrow is another day”鼓励了多少脑残志坚的女性呀！（包括我在内）,4,推荐,4322,0.2922384277213934
"
                    2008-06-10 21:54:30
                ",小鹿斑比,将近４个钟头却还是让人意犹未尽．淋漓尽致了～,5,力荐,1309,0.7834311263712797
"
                    2017-02-10 15:56:53
                ",胖胖小君君,费雯丽在这部电影里真的是美爆了，绝对的美艳感。看完感觉斯嘉丽漂泊的一生里没有真正的爱上过别人，她最爱的是自己吧，最终也只能依靠自己。,5,力荐,1002,0.9995357379946148
"
                    2017-04-28 18:06:29
                ",非鬰,没有斯嘉丽办不成的事，所以瑞德还是会回来的吧,5,力荐,743,0.7410125274631475
"
                    2007-02-25 13:23:18
                ",眠去,我不说。什么都不说。,5,力荐,603,0.10198637416393685
"
                    2008-03-03 11:20:49
                ",沉歌,至今记得亚特兰大的战火中她奔走的背影，裙裾摆动。她的野性和骄傲，坚强与倔强，不甘弱示或屈服，瑞德与她是相似的。如果瑞德爱上的不是郝思嘉，一定不会掉进那个自掘的陷阱里。对于郝思嘉佩服之极，对于瑞德，感动了，且唏嘘而惋惜。,4,推荐,2546,0.9999999998633042
"
                    2017-03-15 02:49:32
                ",朝暮雪,原来80年前斯嘉丽就当了黑寡妇。,4,推荐,1548,0.910584036539903
"
                    2018-11-11 00:06:44
                ",豆瓣酱,电影非常出色，但我非常讨厌斯嘉丽这个角色，这是一个彻头彻尾的渣女，永远以自我为中心，把自己的幸福和所谓“独立”建立在欺骗及他人的痛苦之上。瑞德的许多言行虽然不太正人君子，但本质上还是善良的，相比之下斯嘉丽的自私则是深入骨髓的，简直不可救药，实在没法理解这样一个角色怎么能把一大帮观众给迷得不要不要的。瑞德甩掉斯嘉丽的一幕真是大快人心。,4,推荐,737,0.9999999999997415
"
                    2015-03-17 14:20:36
                ",冰红深蓝,少有的名著改编极为成功的电影之一，尽管战争情节删减不少，依然瑕不掩瑜。本片是第一部获得奥斯卡的彩色片，画面真的好棒！费雯丽演技太神了，配乐很好听~ 原先担心太长会犯困，没想到一下子就入戏了，又被赚了眼泪......斯嘉丽、白瑞德、梅兰妮、艾希礼，这四个角色设定很现实，引人深思。（9.5/10） | 20230610 大光明重温4K修复版，观感依旧极好。摘录几个印象深刻之处：费雯丽的至美面庞与漂亮侧颜；多次出现的人物剪影与红霞；形象复杂立体多面的斯嘉丽，从娇生惯养到自立自强、坚韧不拔，又因战争洗礼创伤经历而变得一切向钱看，感情上敢爱敢恨但常分不清幻象与真实；展现无数伤员突出之多的左移上升后拉长镜头；拼接的损毁庄园二层楼镜头；对土地（庄园）态度的变化（从不在乎到最珍视一定要守住）。,5,力荐,325,1.0
