time,uname,comment,star,title,support,sentiment_score
"
                    2018-07-22 19:15:51
                ",瑶瑶,许灵均用现代话来讲算是典型的佛系青年，对自己的遭遇和婚姻都是安于现状，用孔子的话来说算是中庸处世。之所以他能如此佛系还是归结于遇到的基本都是好人。。,3,还行,275,0.9974038227044094
"
                    2019-12-13 01:02:44
                ",W.史密斯,看完这个电影我有几个反思：80年代，关于文革关于右派的电影并没有少拍，虽然也有禁止，但是还是很多为人所知，例如孩子王，例如 芙蓉镇等等。到了90年代，好像被封禁的主要是敏感话题同性恋等等。到了21世纪了，却倒退了，什么都不敢拍了，什么都不敢写了。。。#如果不去回顾历史你怎么能吸取教训呢#  另外就是：例如这个从小处出发，讲述淳朴的爱国感情的电影，现在几乎已经绝迹了。动不动就是 什么大业，什么大典，好像国家就是人山人海堆起来的，--国家是无数默默奉献的人建设起来的。 越是在艰苦的地方，越是困难的地方，中国的农民表现出两面性：一方面的天然的淳朴，一方面是天然的狡猾。。但是这些农民本质还是纯良的，简单的动机带来简单的行为。。。,4,推荐,1917,0.999999999929851
"
                    2011-10-06 17:47:45
                ",向阳花,30年后再来看这部感情饱满的电影，俨然成了现实的互文。,3,还行,234,0.9881870164453307
"
                    2012-10-23 22:16:31
                ",罗夏,找这么个媳妇我也不去国外,4,推荐,2106,0.020510195577890467
"
                    2016-12-15 20:34:53
                ",本味何知,对爱国派知识分子的家国情怀表现得还是比较好的。不过嘛，虽然文人士大夫始终不愿意承认，但古往今来的历史，包括他们自己记下的故事都一次次显示出这样一个事实：泥腿子、手茧子确实就是比大多数他们所谓的“知识阶级”更加诚实可靠。,4,推荐,682,0.9999835977983428
"
                    2019-12-19 23:18:07
                ",叶寻,《牧马人》看完了，不得不感慨，那时人们的三观真的好正。特别是女主的几段话。教育孩子花自己挣的钱才有意思，妈妈告诉她要勤快，放一辈子马也不嫌弃，中国那么大为什么要去外国。这些朴实的观念，真的令人肃然起敬！  ,5,力荐,2989,0.9999999703640103
"
                    2013-04-30 15:07:29
                ",冇有,续集是朱时茂携家属去美国继承遗产买了农场养马，牧马人变身美国牛仔。,3,还行,185,0.999901800794007
"
                    2019-04-15 17:57:40
                ",康报虹,"《天云山传奇》与《牧马人》的问世，与时任上海电影制片厂的厂长徐桑楚有着莫大的联系。正如谢晋所说：“我的电影多半是一场风波”，在当时的政治环境下，触碰反右题材太危险，徐桑楚的肯首和担保才打消了谢晋的顾虑，纵是如此，《天云山传奇》也是在不断修改剧本的情况下才完成的，至于后来“戏剧性”的通过审查、获得奖项，确实是未曾预料到的结果。
《牧马人》创作过程中，因改编右派伤痕文学而引起的非议、为通过审查而临时修改的剧本以及徐桑楚的支持与协助等情形都与《天云山传奇》时别无二致，两部影片的呈现效果也多有相似之处。
时至今日，我们已不知那些不尽如人意的段落有多少是迫于无奈而添加的，不过我们总会记得，在“风吹草低见牛羊”的敕勒川上，那些善良而质朴的牧区人民在物质贫乏、政治动荡的年代所迸发出的、原始而自然的力量。",3,还行,33,1.0
"
                    2019-12-26 00:17:04
                ",比烟花寂寞,"2019年快结束的时候，这部电影火了，引起了年轻人广泛的共鸣。影片质量优秀，虽然老派，从镜头语言来看，还是一级大师水准。
而在今年火了也确实有当下时代背景，人们羡慕那时的爱情的纯真不掺杂物质，与当下年轻人压力过大有关系，人们羡慕朋友邻居间的热心真诚，与现在人情冷淡有关系，有人感动与家国情怀，与今日祖国强大有关系。社会变了，80年代末期到2000年代，甚至到2010年代的前几年，年轻人，知识分子都还是认为外国的月亮圆，挤破脑袋往美国跑，到今天一切都变了，虽然还是向钱看，但是不一定要去美国。电影被大家诟病的爱国主义，其实我们都是这样，只是我们自己意识不到，遇到钓鱼岛，中美贸易战时，大家却是齐刷刷的对外，我们嘴上不说，但是我们骨髓里都有家国情怀。我最感动的导演对待2种主义的态度，没有否定任何一个。",5,力荐,2030,1.0
"
                    2019-12-07 23:12:45
                ",普通但自信,"49年，许景由去美国，许灵均11岁。30年后，再见面是79年，许灵均41岁。这是一部反映当时政治路线转变的影片，一方面物质生活在提升（面包会有的，牛奶也会有的），另一方面不做金钱的奴隶，独立自主。知识更加收到尊重，人尽其能，以经济建设为中心。灵均的信仰不是浪漫的理想主意，国家当时处在黎明的前夕。相比个人的物质享受，建设10亿人口的国家更有意义。讲得非常明白了。
男主女主的价值观跟我爷爷奶奶一模一样，想起童年了。",5,力荐,1083,0.9999999999987812
"
                    2020-01-09 06:16:55
                ",长腿爱德华,时隔37年突然爆火了！哈哈哈哈，看来现在很多人通过这部老片发现了现在许多无比稀缺的东西，哈哈哈哈哈 我缺老婆吗？！我缺的是牛犇这样的好兄弟啊！！,5,力荐,1203,0.7610684264544594
"
                    2021-10-31 15:35:54
                ",红苹果香烟,他没有跑到外国去拿欧洲三大的奖，他的电影没有某些文革片至今还广为人称道，但某些导演永远也学不来的各种特写和蒙太奇手法他却能信手拈来。他拍文革片不是为了借机大肆批判攻击，讨好西方赚得满身荣誉，而是真的为了反思，为了更好的明天，因为他是这片土地的守望者，是祖国和人民的牧马人。谢晋是一个有气节的导演！,5,力荐,843,0.9999990773702424
"
                    2017-02-02 13:30:18
                ",李小庫,那个年代的影片 当然是充满正能量的歌颂社会主义好 讲述敕勒川的小学教师前往北京与失散多年的美国富翁老爸相见 通过两人相处七天穿插回忆 重现了男主角朱时茂从被赶出地主家庭到被打成右派到前往敕勒川牧马到与妻子结婚到平反做教师的坎坷一生 最后与男主角拒绝前往美国继承父业来展现伟大的爱国情操,5,力荐,699,1.0
"
                    2013-08-18 17:25:13
                ",逝去的爱,感情营造很成功，故事采用倒叙手法，形象的刻画了徐林均在选择是否和父亲去美国的矛盾心理，“儿不嫌母丑狗不嫌家贫”，对祖国的爱是每一个炎黄子孙共有的内心情感。,5,力荐,575,0.9999999997087141
"
                    2017-04-16 22:19:37
                ",内陆飞鱼,20岁的丛珊就是另一个版本的乡村全智贤，水灵灵的。,4,推荐,736,0.5704325535681283
"
                    2019-12-25 14:43:20
                ",Elvis Tang,这算是一个西方社会个人欲望与享受与东方社会集体荣誉的两种文化冲突，许灵均代表了那个年代大多中国人民，感受到了民族发展的希望：在那个年代，或许人民会物质匮乏，但心灵却是十分的美丽。,5,力荐,385,0.9999999999866209
"
                    2020-03-29 12:34:03
                ",迷失东京,看得我热泪盈眶，这片土地能把人弄的遍体鳞伤，也能靠着淳朴的民风和善良的心把人治愈，许灵均和父亲的对话，实际是理想主义和现实主义的碰撞，借许灵均之口说出的主旋律，是历经苦难后，看到一丝希望的真情流露，这种主旋律比这几年院线流行的要高级很多，只是过去三十年再回过头看，许灵均最终还是错了。,5,力荐,232,0.9999999982295151
"
                    2013-08-08 01:34:53
                ",尾生,谢晋反思三部曲之二，父子俩再见面更像是两种文明、两种意识形态的冲突，一个在现代文明中适者生存，一个在阶级斗争中苦苦挣扎。虽然改编自伤感文学，但并没有营造凄凉的氛围，很克制地反思过去，寻根、信仰这样影片探讨的主题在现在显得更合时宜，三十年前找到的根现在被抛却之后的根在那里？,4,推荐,396,0.9999999999999831
"
                    2018-11-28 22:19:35
                ",晚不安,"“反思三部曲”中相对最弱的一部，但谢晋再次扭转了我的第一印象。在老套的剧作结构下，人物本身的生命力在突破时代和模式的局限。削弱了对苦难的描绘，转向一种“田园牧歌”的日常。突出的是村民的淳朴和善良，美好的人性让我们重燃对生活的希望。同时把一定篇幅用于铺陈城市的浮华，点明“亿万富翁在情感上一贫如洗”。
这三部曲里的爱情都太美好了，是我终生向往的那种情感关系。相比之下，同期《庐山恋》所描绘的爱情，却让我感到那么做作和不适。尽管在那个年代，大家都是那样单纯，单纯到在特写下眼神里不掺一丝杂质。
没有必要怀念那个时代，我们应该把电影里人们那些优良的品质继承下来。如果说历史给我们留下了什么教训，我想佛教的“诸恶莫作，众善奉行”就是很好的总结。",4,推荐,306,1.0
"
                    2021-06-19 13:00:37
                ",shunlu,"三年级时看过，学校组织的，当时根本看不懂。只会对一些镜头发笑。 
但现在快五十了，重新再看，却是泪流满面。而且几乎全程流泪。 
女主的形象太感人了，中国传统与现代社会主义改革相结合的经典人物。她的每一句话，放在当时，看起来政治意味都有些浓。但放在当下，我却深刻地领会到了其中的博大。 
“子，不嫌母丑。狗，不嫌家贫”。
 要活得像祁连山下这些牧马人一样的纯粹，才能体会到生命的真谛和快乐。
丛珊和朱时茂，牛犇的演技真是绝了。 
特别是丛珊，原本怎么看，都不是美女。可在电影里这个可爱的妻子形象的衬托下，怎么看怎么漂亮。 
不得不承认，真正的美丽是由内而外的。",5,力荐,106,1.0
"
                    2022-11-06 13:20:44
                ",大奇特(Grinch),以父子重逢的百感交集，写出资本家弃子许灵钧20多年的牧场经历，最终是服务于1980年代掀起的“出国潮”和根本的“西部建设”的选择上。利用了主人公这样一个中西结合的身份，去做自我认知的重塑。电影还以清新的牧歌情调和凝重的油画风格，歌颂大好河山和国人心灵，算是特定时期的政宣品。,3,还行,7,0.9999999999992799
"
                    2019-03-24 14:37:34
                ",韩少,这两天算是在补谢晋的反思三部曲吧，这部弱了点。布满全片的朱时茂旁白，话剧腔太做作了，老让人出戏。另外，看片的时候还是老想吐槽这种令人憋闷拧巴的“受害者向前看”特色悖论：我整了你二十年，差点整死你，白瞎了你的青春与人生，我认个错（现在似乎又不认了，你就说政客的话能不能信吧），给你平反，别抱怨了，别算后账，大家从此向前看，齐步走，健忘加弱智才能充满正能量。擦，如果按照这个匪夷所思的特色逻辑，结合人性之恶根深蒂固的暗流涌动，那么明摆着，下次运动还远吗？时间问题而已，换个口号换种方式而已。,4,推荐,211,0.9999999721125644
"
                    2017-09-22 21:21:23
                ",RayonVert,说是“文革三部曲”，但这部的重心明显不是在文革，也不是在反右倾运动，实际上它的很温和，温和到阶级/文化立场虽然不同，但却没有丝毫的对立和冲突，也少有对出国潮进行批判。开头的蒙太奇组合段落就预示了传统和现代（发展下去即集体主义的中国和个人主义的美国）处于同一场合的相互照面。,3,还行,11,0.9999999861372522
"
                    2021-02-17 18:50:13
                ",连城易脆,朱时茂年轻的时候好像高以翔呀！要是有丛珊这样的老婆谁要去美国呀！电影里到处透露着谢晋作为知识分子的那些思辨与哲学观，确实是一部既动人又引人深思的电影。印象深刻的台词太多了：【老许，你要老婆不要？】【在我的生活中，忽然闯进了这样一个善良的人，我好像等待多年的这一天终于来到了，她对我是这么信任，和我没有一点陌生的感觉，好像她也等待了我。】【你天天趴在墙上看地图，你可以把它摘下来装在包里带走，可那是空的，祁连山你背不走，大草原你背不走！】【钱，只有咱们自己挣来的，花得才有意思，才心里安闲。】【人，毕竟不是单纯的为了物质而活着的。】【有时候感情是信念的基础，这里有我汗水浸过的土地，这里有我患难与共的亲友，这里有我相濡以沫的妻子，这里有我生命的根...】,5,力荐,66,0.9999999999999989
"
                    2020-01-05 10:43:40
                ",Hildy at beach,"一个自立坚强不离不弃的女孩
只有遇到一个温柔以待不离不弃的男孩
才是完美的，否则都是悲剧
当今赌感情风险太大
只能退而求其次赌钱",5,力荐,98,0.9999997554734447
