2005-10-15 04:19:24,【守破離】,Action/Sci-Fi/Thriller/Suspence/Crime Drama,4,推荐,1,0.4737672181921908
2006-02-14 22:24:41,似水微『澜』,超级喜欢那双科技含量十足的耐克鞋+会飞的滑板，这几乎成为我儿时最大的梦想！,5,力荐,0,0.9994846103044144
2006-11-20 20:48:37,hiphop,时间旅行理论的经典影片，诙谐幽默，但绝不是天方夜谭,5,力荐,0,0.901349737198758
2007-04-13 15:19:33,XYZ,He was never in time for his classes... He wasn't in time for his dinner... Then one day... he wasn't in his time at all.,3,还行,0,0.9798276858324756
2007-04-24 22:44:05,飞天猪,福克斯饰演一个80年代的青少年，他在一个科学家的帮助下，通过时光隧道回到50年代，差点儿因为破坏了当时互为情侣的父母的恋爱，而使自己「消失」在这世界上！ 此片获1985年最佳原著剧本等四项奥斯卡奖的提名，这出由史蒂芬史匹柏制作的电影，除了愉悦的剧本、热 门 的主题曲（Huey Lewis/The Power Of Love）、顶尖的卡司外，还充满了许多令人莞尔的小惊奇，笑料与特效出现在每一个场景。 值得一提的是，克里斯多夫洛伊在片中出饰一个疯狂的科学家，他生动杰出的演技，带动了整部片的气氛。,3,还行,0,1.0
2007-07-16 23:41:16,影志,惊叹85年能拍出这样有意思的电影，经典！但也没好到，像身边看过的朋友们所说：为之欣喜若狂的地步……,4,推荐,411,0.9958515917752362
2007-09-09 04:55:32,Ivan,[大学] 年代久远但不觉得tooold 经典！,4,推荐,0,0.8216669260767436
2007-12-03 14:21:08,francisca,"classy
Calvin Klein, hehehe , so funny",4,推荐,0,0.3964903656113859
2008-02-08 06:57:02,给我个电话亭，我要拯救地球！,"TFF2015/Apr25 伪·闭幕 多年后在大银幕重温依旧充满新鲜感 笑点一个都没少 梗连幼儿园小孩都懂 毋庸置疑的经典 几乎看得泪流满面 多么美丽的年代！Happy 30th anniversary Marty & Doc, and thanks for the ride ;)",5,力荐,11,0.9999980840724692
2008-04-03 14:13:36,侯二六,回到未來拯救家人、改變命運，驚險萬分、轉敗為勝是爽片特質無誤，但許多讓人會心一笑的小橋段都成經典——當八〇年代的Marty穿越時空回去五〇年代對博士說「（我們現在的總統是）雷根」！,5,力荐,0,0.9716417567676006
2008-04-11 13:20:44,Cao,三部曲：那时候的人们很单纯~,5,力荐,351,0.9894720048163036
